chr,target_id,ext_gene
chrIV,Y55F3BR.12,Y55F3BR.12
chrIV,Y55F3BR.17,Y55F3BR.17
chrIV,Y55F3BR.1,
chrIV,Y55F3BR.13,
chrIV,C44C8.6.2,
chrIV,C44C8.10,
chrIV,C44C8.9,
chrIV,C44C8.8,
chrIV,C44C8.7,
chrIV,F58H7.7a,
chrIV,F58H7.5,
chrIV,F58H7.9,
chrIV,F58H7.1,
chrIV,Y55F3AL.1a,
chrIV,Y55F3AL.1c,
chrIV,Y55F3AL.1e,
chrIV,Y55F3AM.7b,
chrIV,Y55F3AM.7a,
chrIV,Y55F3AM.23,
chrIV,Y55F3AM.6b,
chrIV,Y55F3AM.8a,
chrIV,Y55F3AM.9a,
chrIV,Y55F3AM.4a,
chrIV,Y55F3AM.3a,
chrIV,Y55F3AM.3c.2,
chrIV,Y55F3AM.19,
chrIV,Y55F3AM.19a,
chrIV,Y55F3AM.16a,
chrIV,Y55F3AM.17,
chrIV,Y55F3AM.17b,
chrIV,Y55F3AM.18a,
chrIV,Y55F3AM.20,
chrIV,Y55F3AM.20b,
chrIV,Y55F3AM.22,
chrIV,Y55F3AM.21b,Y55F3AM.21
chrIV,Y55F3AM.12,dcap-1
chrIV,Y55F3AM.1,mrps-25
chrIV,Y55F3AM.15,csn-4
chrIV,Y55F3AR.3b,cct-8
chrIV,Y55F3AR.2,Y55F3AR.2
chrIV,Y55F3AR.1.2,Y55F3AR.1
chrIV,C44B12.3,C44B12.3
chrIV,C44B12.2b.2,ost-1
chrIV,C44B12.2b.1,ost-1
chrIV,C44B12.4,srx-13
chrIV,C44B12.5,perm-4
chrIV,C44B12.6a,C44B12.6
chrIV,C44B12.10,C44B12.10
chrIV,C50A2.t1,
chrIV,C50A2.3b,
chrIV,C50A2.t2,
chrIV,C50A2.4.2,ets-8
chrIV,C50A2.2a,cec-2
chrIV,C50A2.2c,cec-2
chrIV,C50A2.6,C50A2.6
chrIV,C50A2.2e,cec-2
chrIV,Y104H12D.8,
chrIV,Y104H12D.1a,
chrIV,Y104H12D.5,
chrIV,Y104H12D.6,Y104H12D.6
chrIV,Y104H12D.3b,
chrIV,W09G12.3,
chrIV,W09G12.9,
chrIV,W09G12.8,
chrIV,W09G12.6,
chrIV,F38A1.15,
chrIV,F38A1.10,
chrIV,F38A1.5,
chrIV,F38A1.16,
chrIV,F38A1.7a,
chrIV,F38A1.17,
chrIV,F38A1.13,
chrIV,C09E9.1a,
chrIV,C09E9.1b,
chrIV,Y104H12BR.1a,
chrIV,F53H1.1a,
chrIV,F53H1.1e,
chrIV,F53H1.1d,
chrIV,F53H1.2,F53H1.2
chrIV,F58F6.6,
chrIV,F58F6.4,
chrIV,F58F6.t1,
chrIV,F58F6.2,col-105
chrIV,F58F6.t2,
chrIV,F58F6.3,
chrIV,C07B3.1a,
chrIV,Y104H12A.1a,nhr-41
chrIV,Y104H12A.1b.2,nhr-41
chrIV,Y104H12A.1e.2,nhr-41
chrIV,Y104H12A.1d,
chrIV,Y77E11A.18,Y77E11A.18
chrIV,Y77E11A.14b,Y77E11A.14
chrIV,Y77E11A.t1,
chrIV,Y77E11A.6a,
chrIV,Y77E11A.7a,
chrIV,Y77E11A.7c,
chrIV,Y77E11A.7e,
chrIV,Y77E11A.7g,
chrIV,Y77E11A.7i,
chrIV,Y77E11A.7k,
chrIV,Y77E11A.20,
chrIV,Y77E11A.8,
chrIV,Y77E11A.22,
chrIV,Y77E11A.10,
chrIV,Y77E11A.3,
chrIV,Y77E11A.15,
chrIV,Y77E11A.12b,
chrIV,Y77E11A.t2,
chrIV,Y77E11A.t3,
chrIV,Y77E11A.19,
chrIV,Y77E11A.13b,
chrIV,Y77E11A.1a.1,
chrIV,Y77E11A.1b.2,
chrIV,Y77E11A.1b.3,
chrIV,Y77E11A.1b.1,
chrIV,Y77E11A.17,
chrIV,K03H6.2c,
chrIV,K03H6.t1,
chrIV,K03H6.9,
chrIV,K03H6.4,
chrIV,K03H6.5b,
chrIV,K03H6.8,
chrIV,C34H4.5a.1,
chrIV,C34H4.5b,
chrIV,C34H4.4b,
chrIV,C34H4.3c,
chrIV,C34H4.2,
chrIV,C34H4.1b,
chrIV,Y41D4B.17,
chrIV,Y41D4B.15,
chrIV,Y41D4B.34,Y41D4B.34
chrIV,Y41D4B.19a,npp-8
chrIV,Y41D4B.13b,
chrIV,Y41D4B.12b,
chrIV,Y41D4B.11a,
chrIV,Y41D4B.10a,
chrIV,Y41D4B.10b.2,
chrIV,Y41D4B.20,
chrIV,Y41D4B.7,
chrIV,Y41D4B.31,
chrIV,Y41D4B.32,
chrIV,Y41D4B.6,
chrIV,Y41D4B.21b,
chrIV,Y41D4B.21d,
chrIV,Y41D4B.35,
chrIV,Y41D4B.4a,
chrIV,Y41D4B.36,
chrIV,Y41D4B.24,
chrIV,Y41D4B.28,
chrIV,K08D12.5b,
chrIV,K08D12.1,
chrIV,K08D12.3b.1,
chrIV,K08D12.2,
chrIV,K08D12.7,
chrIV,Y41D4A.5,
chrIV,Y41D4A.6b,
chrIV,Y41D4A.6d,
chrIV,Y41D4A.6f,
chrIV,Y41D4A.4c.1,
chrIV,Y41D4A.4e,
chrIV,Y41D4A.4d,
chrIV,Y41D4A.7b,
chrIV,Y41D4A.2,
chrIV,Y41D4A.8b,
chrIV,Y38C1BA.5,
chrIV,Y38C1BA.2a,
chrIV,Y38C1BA.3.1,
chrIV,Y38C1BA.4,
chrIV,K07A9.5,K07A9.5
chrIV,F55A8.2a.1,egl-4
chrIV,F55A8.2h.1,egl-4
chrIV,F55A8.2b.1,egl-4
chrIV,F55A8.2e.1,egl-4
chrIV,F55A8.2c.1,egl-4
chrIV,F55A8.2g.3,egl-4
chrIV,F55A8.2g.2,egl-4
chrIV,F55A8.2f.1,egl-4
chrIV,F55A8.6,F55A8.6
chrIV,F55A8.5,F55A8.5
chrIV,F55A8.4,F55A8.4
chrIV,F55A8.1b,
chrIV,F52C12.5.1,elt-6
chrIV,F52C12.4b,denn-4
chrIV,F52C12.4d,denn-4
chrIV,F52C12.4f,denn-4
chrIV,F52C12.4h,denn-4
chrIV,F52C12.2.2,F52C12.2
chrIV,F52C12.6a,F52C12.6
chrIV,F52C12.6c,F52C12.6
chrIV,F52C12.1b,F52C12.1
chrIV,Y48A5A.2.1,ulp-3
chrIV,Y48A5A.3a,Y48A5A.3
chrIV,Y76B12C.4a,Y76B12C.4
chrIV,Y76B12C.3a,Y76B12C.3
chrIV,Y76B12C.8,Y76B12C.8
chrIV,Y76B12C.6b,Y76B12C.6
chrIV,Y76B12C.2,xpc-1
chrIV,Y76B12C.7b.2,cpsf-1
chrIV,Y76B12C.7a.1,cpsf-1
chrIV,Y76B12C.7c.1,cpsf-1
chrIV,Y76B12C.9,Y76B12C.9
chrIV,Y76B12C.1b,cng-2
chrIV,R05C11.4a,R05C11.4
chrIV,R05C11.2,R05C11.2
chrIV,R05C11.6,mir-8189
chrIV,R05C11.6b,mir-8189
chrIV,R05C11.3,mca-2
chrIV,C23H5.5,
chrIV,C23H5.6,
chrIV,C23H5.15,
chrIV,C23H5.8a,
chrIV,C23H5.8d,
chrIV,C23H5.8b.1,
chrIV,C23H5.14,
chrIV,C23H5.9,
chrIV,C23H5.1,
chrIV,C54E4.2b,
chrIV,C54E4.2c.2,
chrIV,C54E4.2c.1,
chrIV,C54E4.12b,
chrIV,C54E4.3,
chrIV,C54E4.4,
chrIV,C54E4.9,
chrIV,C54E4.7,
chrIV,C54E4.8,
chrIV,Y71G10AL.1a,
chrIV,Y71G10AR.4,
chrIV,T04C4.1c,
chrIV,M70.3a,
chrIV,M70.2,
chrIV,M70.1b,
chrIV,M70.4b,
chrIV,M70.7,
chrIV,M70.8,
chrIV,M70.9,
chrIV,M70.10,
chrIV,C37F5.1a,
chrIV,C37F5.1b.2,
chrIV,Y38F2AL.2,
chrIV,Y38F2AL.3b,
chrIV,Y38F2AL.4,
chrIV,Y38F2AL.10,
chrIV,Y38F2AL.7,
chrIV,Y38F2AL.5,
chrIV,Y38F2AR.7,
chrIV,Y38F2AR.3b,
chrIV,Y38F2AR.3d,
chrIV,Y38F2AR.15,
chrIV,Y38F2AR.17,
chrIV,Y38F2AR.1a,
chrIV,Y38F2AR.18,Y38F2AR.18
chrIV,Y38F2AR.10,
chrIV,Y38F2AR.22a,
chrIV,Y38F2AR.12b,
chrIV,Y38F2AR.21,
chrIV,Y38F2AR.14,
chrIV,C45G7.4,
chrIV,C45G7.5,
chrIV,C45G7.13,
chrIV,C45G7.12,
chrIV,C45G7.2,
chrIV,Y69A2AL.1,
chrIV,C24E9.2,
chrIV,Y69A2AR.48,
chrIV,Y69A2AR.39,
chrIV,Y69A2AR.18b,
chrIV,Y69A2AR.16a,
chrIV,Y69A2AR.22,
chrIV,Y69A2AR.16d,Y69A2AR.16
chrIV,Y69A2AR.15,
chrIV,Y69A2AR.23,
chrIV,Y69A2AR.49,
chrIV,Y69A2AR.50,
chrIV,Y69A2AR.24b,
chrIV,Y69A2AR.25,
chrIV,Y69A2AR.51,
chrIV,Y69A2AR.11,
chrIV,Y69A2AR.47,
chrIV,Y69A2AR.7b.3,
chrIV,Y69A2AR.7b.2,
chrIV,Y69A2AR.7b.1,
chrIV,Y69A2AR.6,
chrIV,Y69A2AR.32b.2,
chrIV,Y69A2AR.32c,
chrIV,Y69A2AR.34,
chrIV,Y69A2AR.29,ngn-1
chrIV,Y69A2AR.30c,mdf-2
chrIV,Y69A2AR.t2,Y69A2AR.t2
chrIV,Y69A2AR.30b.2,mdf-2
chrIV,Y69A2AR.2a,ric-8
chrIV,Y69A2AR.2c,ric-8
chrIV,Y69A2AR.31,Y69A2AR.31
chrIV,Y69A2AR.43,Y69A2AR.43
chrIV,Y69A2AR.44,Y69A2AR.44
chrIV,Y69A2AR.t1,
chrIV,Y69A2AR.37,Y69A2AR.37
chrIV,Y69A2AR.1b,Y69A2AR.1
chrIV,Y69A2AR.1a,Y69A2AR.1
chrIV,Y69A2AR.1c,Y69A2AR.1
chrIV,Y69A2AR.1g,Y69A2AR.1
chrIV,Y69A2AR.1i,Y69A2AR.1
chrIV,Y94H6A.3,Y94H6A.3
chrIV,Y94H6A.17,Y94H6A.17
chrIV,Y94H6A.11b,egrh-3
chrIV,Y94H6A.5b,Y94H6A.5
chrIV,Y94H6A.6,ubc-8
chrIV,Y94H6A.12a,Y94H6A.12
chrIV,Y94H6A.15,Y94H6A.15
chrIV,Y94H6A.8.2,Y94H6A.8
chrIV,Y94H6A.9a,ubxn-2
chrIV,Y94H6A.9c,ubxn-2
chrIV,Y94H6A.2,Y94H6A.2
chrIV,Y94H6A.t1,
chrIV,Y54G2A.38,
chrIV,Y54G2A.11a,
chrIV,Y54G2A.12,
chrIV,Y54G2A.42,
chrIV,Y54G2A.2a,
chrIV,Y54G2A.2c.3,
chrIV,Y54G2A.2c.4,
chrIV,Y54G2A.2d.2,
chrIV,Y54G2A.52,
chrIV,Y54G2A.10b,
chrIV,Y54G2A.t1,
chrIV,Y54G2A.44,
chrIV,Y54G2A.32.3,
chrIV,Y54G2A.32.1,
chrIV,Y54G2A.t3,
chrIV,Y54G2A.45b,
chrIV,Y54G2A.t4,
chrIV,Y54G2A.13,
chrIV,Y54G2A.55,
chrIV,Y54G2A.39c,
chrIV,Y54G2A.48,
chrIV,Y54G2A.47,
chrIV,Y54G2A.8b,
chrIV,Y54G2A.14.1,
chrIV,Y54G2A.14.3,
chrIV,Y54G2A.33,
chrIV,Y54G2A.56,
chrIV,Y54G2A.49a,
chrIV,Y54G2A.6a,
chrIV,Y54G2A.6b.1,
chrIV,Y54G2A.16b,
chrIV,Y54G2A.17a.1,
chrIV,Y54G2A.5b,dml-1
chrIV,Y54G2A.5c,dml-1
chrIV,Y54G2A.75,Y54G2A.75
chrIV,Y54G2A.19,Y54G2A.19
chrIV,Y54G2A.36,Y54G2A.36
chrIV,Y54G2A.50,Y54G2A.50
chrIV,Y54G2A.31,ubc-13
chrIV,Y54G2A.4,samt-1
chrIV,Y54G2A.35a,ser-6
chrIV,Y54G2A.25a,lad-2
chrIV,Y54G2A.25b,
chrIV,Y54G2A.71,Y54G2A.71
chrIV,Y54G2A.26a,Y54G2A.26
chrIV,Y54G2A.26c,Y54G2A.26
chrIV,Y54G2A.64,Y54G2A.64
chrIV,Y54G2A.68,Y54G2A.68
chrIV,Y54G2A.27,Y54G2A.27
chrIV,Y54G2A.73b.1,Y54G2A.73
chrIV,Y54G2A.61,Y54G2A.61
chrIV,Y54G2A.28a,Y54G2A.28
chrIV,Y54G2A.28c,Y54G2A.28
chrIV,Y54G2A.3b,Y54G2A.3
chrIV,Y54G2A.1,lin-22
chrIV,Y67D8C.5a,eel-1
chrIV,Y67D8C.5c,eel-1
chrIV,Y67D8C.5e,eel-1
chrIV,Y67D8C.5g,eel-1
chrIV,Y67D8C.23,Y67D8C.23
chrIV,Y67D8C.3a,Y67D8C.3
chrIV,Y67D8C.3b.1,Y67D8C.3
chrIV,Y67D8C.6,Y67D8C.6
chrIV,Y67D8C.8,cpg-9
chrIV,Y67D8C.22b,Y67D8C.22
chrIV,Y67D8C.9a,Y67D8C.9
chrIV,Y67D8C.19,Y67D8C.19
chrIV,Y67D8C.21,Y67D8C.21
chrIV,Y67D8C.13,Y67D8C.13
chrIV,Y67D8C.17,Y67D8C.17
chrIV,Y67D8C.10d.2,mca-3
chrIV,Y67D8C.10d.4,mca-3
chrIV,Y67D8C.10c.2,mca-3
chrIV,Y67D8C.10c.4,mca-3
chrIV,Y67D8C.10a.2,mca-3
chrIV,Y67D8C.10a.4,mca-3
chrIV,Y67D8C.10b.2,mca-3
chrIV,Y67D8C.10b.4,mca-3
chrIV,Y67D8C.12,Y67D8C.12
chrIV,Y67D8C.16,Y67D8C.16
chrIV,T23E1.3a,
chrIV,T23E1.1,
chrIV,T23E1.7,
chrIV,Y67D8B.1,
chrIV,Y67D8B.4a,
chrIV,Y67D8B.6,
chrIV,Y67D8B.5,
chrIV,M4.1a,
chrIV,Y67D8A.10,
chrIV,Y67D8A.2a.2,
chrIV,Y67D8A.2b.2,
chrIV,Y67D8A.9,
chrIV,Y67D8A.4,
chrIV,Y67D8A.4b,
chrIV,Y67D8A.2d.1,
chrIV,Y67D8A.2e.1,
chrIV,Y67D8A.2f.1,
chrIV,Y67D8A.2g.1,
chrIV,Y67D8A.2h.1,
chrIV,Y67D8A.2i.1,
chrIV,Y67D8A.2j.1,
chrIV,Y67D8A.2k.1,
chrIV,Y67D8A.2l.1,
chrIV,Y67D8A.3,
chrIV,T26C12.5,
chrIV,T26C12.1,
chrIV,T26C12.6,
chrIV,T26C12.3b,
chrIV,T26C12.9,
chrIV,T26C12.7,
chrIV,W08E12.8a,
chrIV,W08E12.7.1,
chrIV,W08E12.6,
chrIV,W08E12.4,
chrIV,W08E12.2,
chrIV,W08E12.1,
chrIV,F42A6.4,
chrIV,F42A6.11,
chrIV,F42A6.6c,
chrIV,F42A6.6d,
chrIV,F42A6.7a.2,
chrIV,F42A6.7b.2,
chrIV,F42A6.7b.4,
chrIV,F42A6.7c.2,
chrIV,F42A6.7c.4,
chrIV,F42A6.7d.2,
chrIV,F42A6.2,
chrIV,F42A6.10,
chrIV,Y55H10A.3,
chrIV,Y55H10A.1,
chrIV,B0546.2b.1,
chrIV,B0546.2b.3,
chrIV,B0546.3b,
chrIV,B0546.4a,
chrIV,B0546.4c.2,
chrIV,B0546.4c.3,
chrIV,B0546.1.1,
chrIV,C04C3.4,
chrIV,C04C3.5a,
chrIV,C04C3.5c,
chrIV,C04C3.2,
chrIV,C04C3.10,
chrIV,C04C3.11,
chrIV,C04C3.9,
chrIV,C04C3.8,
chrIV,C04C3.7,
chrIV,W05E7.3,
chrIV,F09D12.1,
chrIV,F58E2.5,
chrIV,F58E2.12,
chrIV,F58E2.9,
chrIV,F58E2.10,
chrIV,F58E2.4,
chrIV,F58E2.2,
chrIV,C09G12.15,
chrIV,C09G12.5,
chrIV,C09G12.14,
chrIV,C09G12.13,
chrIV,C09G12.12,
chrIV,C09G12.2,
chrIV,C09G12.1,
chrIV,C09G12.10,srz-83
chrIV,C09G12.8a,ced-10
chrIV,C09G12.9,tsg-101
chrIV,Y37E11C.1a,unc-33
chrIV,M57.3,
chrIV,Y37E11C.3,Y37E11C.3
chrIV,M57.2a.1,M57.2
chrIV,M57.2b,M57.2
chrIV,B0212.4a,
chrIV,B0212.4c,
chrIV,B0212.9,
chrIV,B0212.7,
chrIV,B0212.2,
chrIV,B0212.1c,
chrIV,B0212.8,
chrIV,Y37E11B.2.3,
chrIV,Y37E11B.16,
chrIV,Y37E11B.1b,
chrIV,Y37E11B.1a.1,
chrIV,Y37E11B.3b,
chrIV,Y37E11B.14,
chrIV,Y37E11B.13,
chrIV,Y37E11B.t2,
chrIV,Y37E11B.6,
chrIV,Y37E11B.7b,
chrIV,Y37E11B.10a,
chrIV,Y37E11B.10b.2,
chrIV,ZC416.6a,
chrIV,ZC416.8b,
chrIV,ZC416.2,
chrIV,ZC416.1,
chrIV,CC8.2a,
chrIV,Y37E11AL.6a,
chrIV,Y37E11AL.6c,
chrIV,Y37E11AL.4,
chrIV,Y37E11AL.16,
chrIV,Y37E11AL.7a,
chrIV,Y37E11AL.7b,
chrIV,Y37E11AL.3a.2,
chrIV,Y37E11AL.3b,
chrIV,Y37E11AL.2b,
chrIV,Y37E11AL.12,
chrIV,Y37E11AL.1,
chrIV,Y37E11AM.3b,
chrIV,Y37E11AM.3a,
chrIV,Y37E11AM.2a.2,
chrIV,Y37E11AM.2b.2,
chrIV,Y37E11AM.1b,
chrIV,Y37E11AR.3b,
chrIV,Y37E11AR.8,
chrIV,Y37E11AR.2,
chrIV,Y37E11AR.5a,
chrIV,Y37E11AR.7,
chrIV,Y37E11AR.6a,
chrIV,W07G9.2b,
chrIV,W07G9.3,W07G9.3
chrIV,K09B3.1a,
chrIV,K09B3.1c,
chrIV,M02B7.3b,
chrIV,M02B7.4b,
chrIV,M02B7.2b,
chrIV,M02B7.1,
chrIV,M02B7.5a,
chrIV,M02B7.5c,
chrIV,F28F9.3,
chrIV,M02B7.6b,
chrIV,F28F9.15,
chrIV,F28F9.12,
chrIV,F28F9.2,
chrIV,F28F9.5,
chrIV,F28F9.8,
chrIV,F28F9.16,
chrIV,F28F9.9,
chrIV,F28F9.13,
chrIV,F37C4.4a,
chrIV,F37C4.4c,
chrIV,F37C4.5a.2,
chrIV,F37C4.6b,
chrIV,F37C4.6a.2,
chrIV,F37C4.8b,
chrIV,F37C4.2,
chrIV,F56D6.9,
chrIV,F56D6.10,
chrIV,F56D6.16,
chrIV,F56D6.6,
chrIV,F56D6.11,
chrIV,F56D6.12,
chrIV,F56D6.18,
chrIV,F56D6.19,
chrIV,F56D6.5b,
chrIV,F56D6.23,
chrIV,F56D6.2,
chrIV,F56D6.15,
chrIV,Y46C8AL.4,
chrIV,Y46C8AL.11,
chrIV,Y46C8AL.5,
chrIV,Y46C8AL.1,
chrIV,Y46C8AL.9a,
chrIV,Y46C8AL.9c,
chrIV,Y46C8AL.9e.1,
chrIV,Y46C8AR.1.2,
chrIV,Y46C8AR.3,
chrIV,F47C12.5,
chrIV,F47C12.3,
chrIV,F47C12.6,
chrIV,F47C12.13,
chrIV,F47C12.12,
chrIV,W02C12.2b,
chrIV,W02C12.3h.1,
chrIV,W02C12.3h.3,
chrIV,W02C12.3a.2,
chrIV,W02C12.3e,
chrIV,W02C12.3c,
chrIV,W02C12.3g.1,
chrIV,W02C12.4,
chrIV,F35F11.3,
chrIV,F35F11.1,
chrIV,W03D2.5a,
chrIV,W03D2.5c,
chrIV,W03D2.13b,
chrIV,W03D2.12,
chrIV,W03D2.10,str-122
chrIV,W03D2.1a,pqn-75
chrIV,W03D2.1e,pqn-75
chrIV,W03D2.1b,
chrIV,C35B1.8,C35B1.8
chrIV,C35B1.4.2,C35B1.4
chrIV,C35B1.3,C35B1.3
chrIV,C35B1.2a,C35B1.2
chrIV,C35B1.2b,C35B1.2
chrIV,C35B1.t1,
chrIV,C35B1.10,
chrIV,F49F1.15,
chrIV,F49F1.4,
chrIV,F49F1.16,
chrIV,F49F1.5a,
chrIV,F49F1.6a,
chrIV,F49F1.7a,
chrIV,F49F1.8,
chrIV,F49F1.9,
chrIV,F49F1.18,
chrIV,F49F1.12,
chrIV,R07C12.3,
chrIV,R07C12.4,
chrIV,K08D10.10,
chrIV,K08D10.14.2,
chrIV,K08D10.8,
chrIV,K08D10.7.2,
chrIV,K08D10.5,
chrIV,K08D10.4,
chrIV,K08D10.3b,
chrIV,K08D10.2b,
chrIV,K08D10.12b,
chrIV,K08D10.15,
chrIV,K06B9.6,K06B9.6
chrIV,K06B9.5a,pax-2
chrIV,F30B5.4b,F30B5.4
chrIV,F30B5.4c,F30B5.4
chrIV,F30B5.9,srbc-72
chrIV,F30B5.6,srbc-70
chrIV,F30B5.1,dpy-13
chrIV,F36A4.18,21ur-13407
chrIV,F36A4.9,F36A4.9
chrIV,F36A4.19,21ur-10024
chrIV,F36A4.10,col-34
chrIV,F36A4.8,ttr-20
chrIV,F36A4.20a,linc-114
chrIV,F36A4.6,col-33
chrIV,F36A4.5b,F36A4.5
chrIV,F36A4.3,F36A4.3
chrIV,F36A4.1,F36A4.1
chrIV,F36A4.16,mir-242
chrIV,F36A4.14,nhr-78
chrIV,F15E6.11,21ur-12331
chrIV,F15E6.7a,srv-4
chrIV,F15E6.8,dct-7
chrIV,F15E6.10,F15E6.10
chrIV,F15E6.9b,F15E6.9
chrIV,F15E6.2a,lgc-22
chrIV,F15E6.12,F15E6.12
chrIV,Y24D9B.1,Y24D9B.1
chrIV,W03B1.10,21ur-13435
chrIV,W03B1.12,21ur-13634
chrIV,W03B1.13,21ur-9056
chrIV,W03B1.3.1,W03B1.3
chrIV,W03B1.1,W03B1.1
chrIV,W03B1.7b,oac-51
chrIV,W03B1.8,oac-52
chrIV,W03B1.17,W03B1.17
chrIV,W03B1.9,W03B1.9
chrIV,W03B1.4b,sars-2
chrIV,F55F10.1b,F55F10.1
chrIV,Y24D9A.12,Y24D9A.12
chrIV,Y24D9A.8a.1,Y24D9A.8
chrIV,Y24D9A.8b.2,Y24D9A.8
chrIV,Y24D9A.4a,rpl-7A
chrIV,Y24D9A.10,Y24D9A.10
chrIV,Y24D9A.9,Y24D9A.9
chrIV,Y24D9A.14,Y24D9A.14
chrIV,Y24D9A.6,Y24D9A.6
chrIV,Y24D9A.1a,ell-1
chrIV,Y24D9A.1c,ell-1
chrIV,R08C7.6,clec-175
chrIV,R08C7.5a,R08C7.5
chrIV,R08C7.8,R08C7.8
chrIV,R08C7.15,21ur-14085
chrIV,R08C7.13,fbxb-75
chrIV,R08C7.10b,wapl-1
chrIV,R08C7.10c,wapl-1
chrIV,R08C7.3.2,htz-1
chrIV,R08C7.3.1,htz-1
chrIV,R08C7.2b,chat-1
chrIV,R08C7.17,
chrIV,R08C7.2c.2,chat-1
chrIV,R08C7.2d.1,chat-1
chrIV,R08C7.14a,mir-243
chrIV,R08C7.1,R08C7.1
chrIV,R08C7.11,R08C7.11
chrIV,R08C7.12d,R08C7.12
chrIV,M01H9.2,M01H9.2
chrIV,M01H9.5,M01H9.5
chrIV,M01H9.3b,M01H9.3
chrIV,M01H9.3d.1,M01H9.3
chrIV,M01H9.3e,M01H9.3
chrIV,M01H9.4b,M01H9.4
chrIV,M01H9.4f,M01H9.4
chrIV,M01H9.4h,M01H9.4
chrIV,M01H9.4d,M01H9.4
chrIV,M01H9.8,M01H9.8
chrIV,M01H9.1,trx-3
chrIV,ZK180.12,ZK180.12
chrIV,ZK180.7,ZK180.7
chrIV,ZK180.16,ZK180.16
chrIV,ZK180.11,ZK180.11
chrIV,ZK180.3b.1,ZK180.3
chrIV,ZK180.3c,ZK180.3
chrIV,ZK180.8a,ZK180.8
chrIV,ZK180.5a,ZK180.5
chrIV,ZK180.5c,ZK180.5
chrIV,ZK180.6a,ZK180.6
chrIV,ZK180.13,ZK180.13
chrIV,ZK180.15,ZK180.15
chrIV,ZK185.10,ZK185.10
chrIV,ZK185.4a,ZK185.4
chrIV,ZK185.7,ZK185.7
chrIV,ZK185.9,ZK185.9
chrIV,ZK185.5,ZK185.5
chrIV,ZK185.1a,ZK185.1
chrIV,ZK185.1b,ZK185.1
chrIV,F28E10.2a,igeg-1
chrIV,F28E10.4,F28E10.4
chrIV,F28E10.11,F28E10.11
chrIV,F28E10.6,F28E10.6
chrIV,F28E10.7,F28E10.7
chrIV,F28E10.15,F28E10.15
chrIV,F28E10.14,F28E10.14
chrIV,F28E10.1f,
chrIV,F28E10.5,F28E10.5
chrIV,F19C7.5,F19C7.5
chrIV,F19C7.2,F19C7.2
chrIV,F19C7.1,F19C7.1
chrIV,F19C7.8a,F19C7.8
chrIV,F19C7.8c,F19C7.8
chrIV,F19C7.8e,F19C7.8
chrIV,R105.1,R105.1
chrIV,R105.5,R105.5
chrIV,F29B9.8.1,F29B9.8
chrIV,F29B9.6,ubc-9
chrIV,F29B9.4c,psr-1
chrIV,F29B9.4b,psr-1
chrIV,F29B9.9b,col-111
chrIV,F29B9.11.1,F29B9.11
chrIV,F29B9.2b,jmjd-1.2
chrIV,F29B9.2c,jmjd-1.2
chrIV,F29B9.13,F29B9.13
chrIV,F29B9.14,F29B9.14
chrIV,T22B11.8,T22B11.8
chrIV,T22B11.9,T22B11.9
chrIV,T22B11.4b,T22B11.4
chrIV,T22B11.2,bus-4
chrIV,T22B11.5a,ogdh-1
chrIV,T22B11.5b.2,ogdh-1
chrIV,K08F11.3.1,cif-1
chrIV,K08F11.3.3,cif-1
chrIV,K08F11.4b.1,yars-2
chrIV,K08F11.4b.3,yars-2
chrIV,K08F11.1a,K08F11.1
chrIV,K08F11.7,K08F11.7
chrIV,E04A4.9,21ur-15541
chrIV,E04A4.2,fbxb-80
chrIV,E04A4.4a,hoe-1
chrIV,E04A4.4c,hoe-1
chrIV,E04A4.6,tctn-1
chrIV,E04A4.7.2,cyc-2.1
chrIV,E04A4.8,rpl-20
chrIV,Y17G9B.4a,Y17G9B.4
chrIV,Y17G9B.7a,fbxb-77
chrIV,Y17G9B.11a,Y17G9B.11
chrIV,Y17G9B.8,Y17G9B.8
chrIV,Y17G9B.3,cyp-31A3
chrIV,Y17G9B.1,Y17G9B.1
chrIV,R11E3.18,R11E3.18
chrIV,R11E3.15,R11E3.15
chrIV,R11E3.4,set-15
chrIV,R11E3.5d,nhr-104
chrIV,R11E3.5c,
chrIV,R11E3.14,
chrIV,R11E3.9,21ur-10967
chrIV,R11E3.13,21ur-7600
chrIV,R11E3.10,21ur-13745
chrIV,R11E3.6b,eor-1
chrIV,R11E3.7a,dpf-7
chrIV,R11E3.8a.1,dpf-5
chrIV,R11E3.8a.2,dpf-5
chrIV,H06H21.11,H06H21.11
chrIV,H06H21.6.2,ubxn-6
chrIV,H06H21.6.4,ubxn-6
chrIV,H06H21.2,srw-95
chrIV,H06H21.13,21ur-9902
chrIV,H06H21.35,21ur-13337
chrIV,H06H21.33,21ur-9795
chrIV,H06H21.8a,H06H21.8
chrIV,H06H21.22,21ur-6355
chrIV,H06H21.17,21ur-8787
chrIV,H06H21.26,21ur-14699
chrIV,H06H21.9,mpz-4
chrIV,H06H21.10e,tat-2
chrIV,H06H21.10f,tat-2
chrIV,H06H21.10d,tat-2
chrIV,H06H21.24,21ur-14763
chrIV,H06H21.20,21ur-9676
chrIV,H06H21.32,21ur-8301
chrIV,H06H21.21,21ur-9878
chrIV,H06H21.31,21ur-14640
chrIV,H06H21.12,21ur-1816
chrIV,Y17G9A.11,21ur-103
chrIV,Y17G9A.23,21ur-3256
chrIV,Y17G9A.15,21ur-5268
chrIV,Y17G9A.70,21ur-7928
